antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
Bikini|Tracksuit,Belt|Coat,0.04832580680691706,0.11303557660535302,0.01095935675735213,0.22678062678062677,2.0062765510755765,1.0,0.005496821320013367,1.147105794441861,0.5270335503215565,0.0728670816550714,0.12824082587206984,0.16186777989457646
Top|Tracksuit,Coat,0.08329661857032712,0.22557550391012227,0.03634761537614275,0.43636363636363645,1.934446022727273,1.0,0.01755793866813196,1.37397894467559,0.526949225516406,0.1333737496210973,0.2721868090663427,0.29874822443181825
Stockings,Skirt,0.21998568124242757,0.22191320630025332,0.08288357748650732,0.376768056077106,1.697817188794662,1.0,0.03406584962185472,1.248470655727511,0.5269242204266804,0.23086362939101088,0.19902002068500485,0.37513176348960153
Chemise|Socks,Knickers,0.039404119396409296,0.15150346954510407,0.012088335719792929,0.30677847658979734,2.024894066854795,1.0,0.006118474916867388,1.2239904587509638,0.5269094058806303,0.06760086233446258,0.1830001673211878,0.19328382208261224
Hat|Knickers,Socks,0.0383302125784778,0.1527425927965635,0.0118680471417557,0.3096264367816092,2.027112615496831,1.0,0.006013391090075549,1.227244860382085,0.5268830348484917,0.0662261831591887,0.18516668329035463,0.19366304712705845
Sweatshirt|Tankini,Pyjamas,0.03951426368542791,0.16180196056834453,0.01294195395968719,0.32752613240418116,2.024240814225705,1.0,0.006548468624970415,1.2464395715900782,0.526803899214777,0.06870340593480485,0.1977148168327938,0.20375625885015047
Tankini|Tracksuit,Pyjamas,0.042157726621874655,0.16180196056834453,0.013768036127326798,0.32658393207054215,2.018417644158238,1.0,0.006946833306803186,1.244695633724408,0.5267698145752479,0.07239032865209208,0.19659073840584126,0.20583791566086673
Swimwear|Trainers,Jewellery,0.08236039211366891,0.22609868928296067,0.036044718581341555,0.43764627214978263,1.9356426768227386,1.0,0.017423141875610323,1.3761824140039625,0.5267598717861283,0.13231577883351864,0.2733521444366307,0.29853328100242754
Socks|Stockings,Knickers,0.038109924000440575,0.15150346954510407,0.011702830708227778,0.3070809248554913,2.0268903793260677,1.0,0.005929044998060799,1.2245247113134263,0.5267061383124187,0.06577929113140381,0.183356619298112,0.19216278158441596
Hair Accessory,Kaftan,0.1466846569005397,0.14376583324154643,0.038302676506223154,0.26112258306739256,1.8163048700776532,1.0,0.01721443458316671,1.1588311499802546,0.5266888027961222,0.15190564595391506,0.13706151235489397,0.26377331988075625
Pyjamas|Top,Tankini,0.041524396960017626,0.16221500165216435,0.013602819693798876,0.32758620689655166,2.019456915575483,1.0,0.006866939572324489,1.2459366642096015,0.526687754781115,0.07154236060825488,0.1973909840478281,0.2057214687512804
Pashmina|Poncho,Jacket,0.03937658332415464,0.152384623857253,0.012143407864302236,0.3083916083916084,2.023771169199431,1.0,0.00614302202566715,1.2255712718747505,0.526609053680904,0.06760692932699679,0.18405398123415148,0.19404040123230581
Jewellery|Trainers,Swimwear,0.0830763299922899,0.22450159709219078,0.036044718581341555,0.4338747099767981,1.9326130218959157,1.0,0.017393949817514603,1.3698352936609253,0.5262879054195874,0.13274515769191764,0.26998522769298017,0.2972145535656099
Belt|Top|Tracksuit,Thong,0.04639828174909131,0.2300638836876308,0.021423064214120498,0.4617210682492582,2.006925471518858,1.0,0.010748495318491631,1.4303664343840599,0.5261372580356737,0.08399913625566831,0.30087844907335426,0.277419480863109
Skirt|Socks,Knickers,0.03910122260160811,0.15150346954510407,0.011978191430774315,0.30633802816901406,2.0219868831308463,1.0,0.006054220543175245,1.223213272330916,0.526004363705355,0.0670571913056883,0.18248107454358134,0.19270009369192254
Socks|Top,Knickers,0.04061570657561406,0.15150346954510407,0.012418768586848771,0.3057627118644067,2.018189502738603,1.0,0.006265348122617344,1.2221995922079798,0.5258647599665787,0.06910818265399939,0.18180303251988686,0.19386645226081112
Jacket|Tights,Poncho,0.03725630576054632,0.1554686639497742,0.011730366780482431,0.31485587583148555,2.025204744367026,1.0,0.005938178700186019,1.232633115076543,0.525812599476388,0.0648105887722501,0.18872859428419397,0.19515376150766625
Ball Gown|Thong,Belt|Top,0.05752285493997136,0.11405441127877519,0.012997026104196497,0.22594542843465773,1.9810319118862942,1.0,0.006436290748943678,1.144551845911341,0.5254372229674956,0.08195867338079528,0.12629558584674053,0.16995001986677358
Lingerie|Thong,Belt|Tracksuit,0.054466350919704816,0.11295296838858905,0.012226016081066196,0.22446916076845297,1.9872798738340172,1.0,0.00607388006739098,1.1437933693138012,0.5254171697470666,0.07877927608232788,0.12571621166161104,0.16635452187618163
Belt|Skirt|Stockings,Sweatshirt,0.033483863861658775,0.22059147483202995,0.01500715937878621,0.4481907894736841,2.031768407255812,1.0,0.0076209044664679905,1.412460158873698,0.5254107007501503,0.06277355448053445,0.2920154287414348,0.2581111231103285
Sweatshirt|Tracksuit,Belt|Thong,0.05419099019715828,0.11375151448397401,0.01225355215332085,0.22611788617886178,1.9878230826607466,1.0,0.006089244947007907,1.1451983056438209,0.525409588311571,0.07870534135125574,0.12678878839433103,0.16691999368250762
Jewellery|Trainers,Pashmina,0.0830763299922899,0.22777838969049455,0.036512831809670666,0.4395094464700033,1.9295484838013346,1.0,0.01758983914263074,1.3777602591979763,0.5253916511382289,0.13309244203553147,0.27418431956941375,0.2999046265232028
Sweatshirt|Thong,Belt|Tracksuit,0.05460403128097808,0.11295296838858905,0.01225355215332085,0.22440746343923348,1.9867336524278896,1.0,0.0060858647341510055,1.143702382110161,0.5253473498324572,0.07890070921985816,0.12564665804492467,0.16644556497168891
Polo Shirt|Sweatshirt,Pyjamas,0.03901861438484414,0.16180196056834453,0.012749201453904615,0.3267466478475653,2.019423291904728,1.0,0.006435913147776622,1.244996458988109,0.5253058238965056,0.0677891654465593,0.1967848641009258,0.2027708732770842
Kaftan|Top,Fleece,0.03645775966516136,0.1443716268311488,0.010656459962550942,0.29229607250755285,2.0246088440176027,1.0,0.005392993889072557,1.2090202412759434,0.525225994808411,0.06262135922330098,0.17288398832376306,0.18305438757935338
Bra|Coat,Belt|Thong,0.05292433087344421,0.11375151448397401,0.011978191430774315,0.22632674297606659,1.989659161926612,1.0,0.005957968640869092,1.1455074574053812,0.5251970572252979,0.07742969028123887,0.12702445231998863,0.16581406139362515
Coat|Fleece,48,0.036705584315453246,0.1430774314351801,0.010628923890296288,0.28957239309827454,2.0238858790910195,1.0,0.005377183167113804,1.2062067411794137,0.5251779583836353,0.06283574800586034,0.17095472454231808,0.18193015343905258
Fleece|Top,Kaftan,0.03662297609868928,0.14376583324154643,0.010656459962550942,0.29097744360902256,2.0239679835482214,1.0,0.005391327287937638,1.2076261312712018,0.5251537307429431,0.06278390655418559,0.17192914751906296,0.1825505873475107
Knickers|Trousers,Socks,0.03772441898887543,0.1527425927965635,0.01164775856371847,0.3087591240875912,2.0214343519677236,1.0,0.005885632995613723,1.2257050135889207,0.5251112861870371,0.0651370495842316,0.18414301245945475,0.19250828026986375
Hat|Polo Shirt,Pyjamas,0.04000991298601168,0.16180196056834453,0.013052098248705804,0.3262216104611149,2.016178353557837,1.0,0.006578415885400247,1.2440263036712924,0.5250180604466113,0.06914660831509846,0.1961584758707572,0.2034443654756221
Kaftan,48,0.14376583324154643,0.1430774314351801,0.03736645004956493,0.2599118942731277,1.8165820539689965,1.0,0.016796803901226037,1.157865613477465,0.5249914831803031,0.14977924944812362,0.1363419136382682,0.2605371634568102
Kaftan,Hair Accessory,0.14376583324154643,0.1466846569005397,0.038302676506223154,0.2664240566941199,1.8163048700776532,1.0,0.01721443458316671,1.1632269990397603,0.5248933690255356,0.15190564595391506,0.1403225674563122,0.26377331988075625
Skirt|Tracksuit,Belt|Top,0.05487939200352462,0.11405441127877519,0.012418768586848771,0.22629202207727042,1.9840707565809157,1.0,0.006159531840549648,1.145064564410766,0.5247856333916098,0.07934553131597466,0.12668679908491803,0.1675883094452021
Belt|Chemise|Sunglasses,Tights,0.03543892499173918,0.22183059808348937,0.015915849763189778,0.44910644910644903,2.0245468974366685,1.0,0.008054411836836356,1.4125585617299705,0.5246555473907383,0.0659440958357102,0.2920647489649612,0.26042710737348274
Ball Gown|Pashmina|Shawl,Jewellery,0.022304218526269414,0.22609868928296067,0.010353563167749753,0.46419753086419746,2.0530748423899885,1.0,0.00531060859347951,1.444378022305995,0.5246270932931923,0.04349334875650666,0.30766047076549347,0.25499488039982493
Belt|Lingerie|Tights,Sunglasses,0.03439255424606234,0.224005947791607,0.01561295296838859,0.4539631705364291,2.0265674863184953,1.0,0.007908816257525136,1.4211386674608253,0.5245970311606569,0.06430758761483497,0.29633889859128343,0.2618310013714721
48,Kaftan,0.1430774314351801,0.14376583324154643,0.03736645004956493,0.2611624326404927,1.816582053968997,1.0,0.016796803901226037,1.158893652116938,0.5245697355235066,0.14977924944812362,0.13710805286290828,0.2605371634568102
Belt|Chemise|Sunglasses,Lingerie,0.03543892499173918,0.22039872232624738,0.015805705474171164,0.44599844599844596,2.0235981465366772,1.0,0.00799501168537613,1.407218575548555,0.5244154594455982,0.06584834231960536,0.2893783400988826,0.25885629446349084
Belt|Thong|Top,Tracksuit,0.04727943606124022,0.22678709108932701,0.021423064214120498,0.45311589982527667,1.9979792396861034,1.0,0.010700698441448,1.4138515064958739,0.5242820590606546,0.08479564032697548,0.29271214451761923,0.27378961576985056
Coat|Skirt,Belt|Thong,0.05366780482431986,0.11375151448397401,0.012115871792047582,0.22575679835813237,1.9846487265005894,1.0,0.006011077714250871,1.1446642135657619,0.5242688546359219,0.07801418439716312,0.12638135433195385,0.16613426942840048
Dressing Gown|Hair Accessory,48,0.03698094503799978,0.1430774314351801,0.010683996034805595,0.2889054355919583,2.0192243646954497,1.0,0.005392857406723019,1.2050754027042438,0.5241436619294826,0.06307917411802959,0.17017640742151535,0.1817891304210754
Belt|Lingerie|Tights,Chemise,0.03439255424606234,0.22345522634651394,0.015557880823879282,0.4523618895116093,2.0243961034508446,1.0,0.007872684830190662,1.4179889214812924,0.5240489066315783,0.06421184225480168,0.2947758724691892,0.26099302115752987
Sweatshirt|Tracksuit,Belt|Top,0.05419099019715828,0.11405441127877519,0.01225355215332085,0.22611788617886178,1.9825439774194942,1.0,0.006072830669770085,1.1448069065025412,0.52399328485835,0.07855251544571933,0.126490245368047,0.16677695371231838
Polo Shirt|Sweatshirt,Tankini,0.03901861438484414,0.16221500165216435,0.012749201453904615,0.3267466478475653,2.014281321207296,1.0,0.006419796857001959,1.244382958761932,0.5239903957343861,0.06764061358655954,0.1963888664990035,0.2026705569911736
Ball Gown|Chemise|Sunglasses,Tights,0.02329551712743694,0.22183059808348937,0.010573851745786981,0.4539007092198582,2.0461591554156366,1.0,0.005406193248743474,1.4249595541588052,0.5234740625881027,0.045081004930734914,0.2982256955424052,0.25078352243515256
Coat|Tankini,Polo Shirt,0.04127657230972574,0.1638396299151889,0.013575283621544223,0.3288859239492995,2.0073649099399598,1.0,0.006812545290151223,1.2459288218261746,0.5234402932376474,0.07087406555491661,0.1973859320998077,0.20587153340322117
Ball Gown|Tracksuit,Belt|Thong,0.05804604031280978,0.11375151448397401,0.01302456217645115,0.2243833017077799,1.9725741914354236,1.0,0.0064217371810712295,1.1426371911117936,0.5234313351277695,0.0820326049254249,0.12483156702873185,0.16944171137192432
Shawl|Top,Belt|Tracksuit,0.05520982487058046,0.11295296838858905,0.01233616037008481,0.2234413965087282,1.9781808277939965,1.0,0.006100046766738598,1.142279575068002,0.5233808035323949,0.0791659303763916,0.12455757607285571,0.16632820678678734
Socks|Sweatshirt,Knickers,0.036870800748981164,0.15150346954510407,0.011262253552153321,0.3054518297236744,2.016137522400029,1.0,0.0056761993137764526,1.2216525314829092,0.5232964477599775,0.06358830845771145,0.1814366407556617,0.1898942172973152
Tights,Lingerie,0.22183059808348937,0.22039872232624738,0.08247053640268752,0.37177259185700096,1.6868182715990563,1.0,0.03357935601221916,1.2409539405136834,0.5232381404723844,0.22923842326827404,0.19416831894175074,0.3729802489519887
Belt|Stockings|Sweatshirt,Skirt,0.033428791717149464,0.22191320630025332,0.01500715937878621,0.44892915980230635,2.0229943376821637,1.0,0.007588869026090221,1.4119542115866852,0.5231722597159837,0.062442713107241074,0.2917617357603623,0.25827770808082806
Socks|Tracksuit,Knickers,0.03989976869699306,0.15150346954510407,0.012143407864302236,0.3043478260869565,2.008850536563779,1.0,0.006098454472660651,1.219713762528913,0.5230733931797976,0.06774193548387096,0.18013551152638127,0.19225024892134085
Ball Gown|Top|Tracksuit,Coat,0.022249146381760107,0.22557550391012227,0.01027095495098579,0.4616336633663366,2.046470717628403,1.0,0.005252092544350181,1.438471247909474,0.522989948117269,0.04323635099107453,0.3048175266253691,0.2535829449644183
Stockings|Thong,Belt|Tracksuit,0.05408084590813966,0.11295296838858905,0.012088335719792929,0.22352342158859467,1.9789070157024389,1.0,0.005979743641502674,1.1424002426785647,0.5229522467648348,0.07801670517149459,0.12465004589344397,0.1652721934856674
Dressing Gown|Tracksuit,Belt|Thong,0.053722876968829165,0.11375151448397401,0.012088335719792929,0.2250128139415684,1.9781082912374723,1.0,0.005977277102152404,1.1435653407683641,0.5225387911563091,0.07779549884813042,0.12554187823837187,0.16564124115137002
Belt|Dressing Gown|Sweatshirt,Stockings,0.034034585306751845,0.21998568124242757,0.015117303667804824,0.4441747572815534,2.0191075836070715,1.0,0.007630182233295504,1.4033445385507417,0.5225152812307232,0.06327800829875518,0.2874166161413808,0.25644712328966895
Lingerie,Tights,0.22039872232624738,0.22183059808348937,0.08247053640268752,0.3741879060469765,1.6868182715990563,1.0,0.03357935601221916,1.2434553589418549,0.5222771209999146,0.22923842326827404,0.19578938414727523,0.3729802489519887
Bra|Trainers|Trousers,Hat,0.022689723537834564,0.21805815618460184,0.01010573851745787,0.4453883495145631,2.0425209371095936,1.0,0.005158059238459304,1.4098907643411118,0.5222588442235592,0.043815663801337154,0.2907251928362458,0.24586629244890926
Ball Gown|Coat|Top,Tracksuit,0.022166538164996145,0.22678709108932701,0.01027095495098579,0.46335403726708074,2.043123508668201,1.0,0.0052438702410257665,1.4408249807247495,0.5221270786992483,0.04303184125519151,0.3059531772575251,0.2543215062488876
Tankini|Trousers,Polo Shirt,0.04130410838198039,0.1638396299151889,0.01354774754928957,0.328,2.0019576470588234,1.0,0.00678049771800905,1.2442862650071593,0.5220518180595408,0.07070997413049726,0.19632641770401107,0.20534453781512607
Jewellery|Pashmina,Shawl,0.08527921577266219,0.22810882255755038,0.03722876968829166,0.436551501453019,1.9137861331202124,1.0,0.01777582818975841,1.369940960767488,0.5219905162280587,0.13480905374414198,0.27004153562956046,0.2998788410210532
Bikini|Thong,Belt|Tracksuit,0.04667364247163785,0.11295296838858905,0.01049124352902302,0.22477876106194689,1.9900208402549155,1.0,0.005219317066343803,1.144250166348053,0.521849307700233,0.07034711964549484,0.12606523519977844,0.15883014113555657
Polo Shirt|Trousers,Pyjamas,0.04053309835885009,0.16180196056834453,0.013134706465469765,0.3240489130434782,2.0027502256785152,1.0,0.006576371683098272,1.2400276523049216,0.5218383368867576,0.06942220928540242,0.19356637076501165,0.20261329246455734
Ball Gown|Pyjamas,Polo Shirt,0.04405771560744575,0.1638396299151889,0.01440136578918383,0.326875,1.9950911764705883,1.0,0.007182965969151276,1.242206677934724,0.5217572052009234,0.0744272093354205,0.19498098201936379,0.20738707983193277
Belt|Pyjamas,Polo Shirt,0.06600396519440467,0.1638396299151889,0.021092631347064655,0.31956612432206927,1.950481238803406,1.0,0.010278566116678383,1.2288635236623495,0.521743129866214,0.10104207888141406,0.18623998455115154,0.22415281006019427
Coat|Hair Accessory,48,0.03626500715937878,0.1430774314351801,0.010436171384513714,0.2877752467729689,2.011325223596447,1.0,0.005247467309171381,1.2031631373132918,0.5217361280054666,0.061786762308444744,0.16885751483956102,0.1803579852032666
Hair Accessory|Trainers,48,0.03717369754378236,0.1430774314351801,0.010683996034805595,0.2874074074074074,2.008754312434066,1.0,0.005365278873292952,1.2025420660732917,0.5215676377228895,0.0630074699577785,0.168428258592783,0.18104011632879993
Stockings|Tracksuit,Belt|Top,0.05551272166538165,0.11405441127877519,0.01247384073135808,0.22470238095238101,1.9701331884757771,1.0,0.0061423699433304675,1.1427167670262248,0.5213623462630086,0.07940403155127082,0.12489251155177064,0.16703491814398386
