customer_id,basket,basket_items,basket_size
43462032,"22,36,2,41,32,20,35","[22, 36, 2, 41, 32, 20, 35]",7
44514519,"25,32,2,43,1,20,40,37,14,21,48,13,42,16","[25, 32, 2, 43, 1, 20, 40, 37, 14, 21, 48, 13, 42, 16]",14
40291387,"28,26,18,1,35,13,9,40,25,23","[28, 26, 18, 1, 35, 13, 9, 40, 25, 23]",10
84851290,"2,47,34,24,41,37,19,1,8,16,20,46","[2, 47, 34, 24, 41, 37, 19, 1, 8, 16, 20, 46]",12
51409622,"18,4,29,39,7,43,19,42,27,16,17,32,2,3","[18, 4, 29, 39, 7, 43, 19, 42, 27, 16, 17, 32, 2, 3]",14
76875636,"46,32,2,40,25,22,8,31,18,1,42,10","[46, 32, 2, 40, 25, 22, 8, 31, 18, 1, 42, 10]",12
68458559,"2,3,15,37,6,17,41,38,18","[2, 3, 15, 37, 6, 17, 41, 38, 18]",9
82714428,"28,14,16,8,18,42,21,19,10,44,38,30,25,32,26,13","[28, 14, 16, 8, 18, 42, 21, 19, 10, 44, 38, 30, 25, 32, 26, 13]",16
79074941,"9,43,15,44,46,37,39,6","[9, 43, 15, 44, 46, 37, 39, 6]",8
95146390,"47,6,1,8","[47, 6, 1, 8]",4
71208715,"26,28,13,25,36","[26, 28, 13, 25, 36]",5
10753330,"11,31,20,46,6,47,9,3,27,2,42","[11, 31, 20, 46, 6, 47, 9, 3, 27, 2, 42]",11
8691493,"31,9,47,18,27,13,14,32,25,39","[31, 9, 47, 18, 27, 13, 14, 32, 25, 39]",10
41885765,"29,28,17,42,27,16,48,21","[29, 28, 17, 42, 27, 16, 48, 21]",8
62803541,"2,22,41,44,1,9","[2, 22, 41, 44, 1, 9]",6
81336064,"8,38,22,36,46,32,40,14,44","[8, 38, 22, 36, 46, 32, 40, 14, 44]",9
32901372,"47,34,2,45","[47, 34, 2, 45]",4
85133565,"14,12,3,13,4,43,26,32","[14, 12, 3, 13, 4, 43, 26, 32]",8
46635291,"3,2,10,40,32,18","[3, 2, 10, 40, 32, 18]",6
41114021,"2,28,20,31,17,48","[2, 28, 20, 31, 17, 48]",6
15866309,"27,8,45,44","[27, 8, 45, 44]",4
55653450,"45,40,42,44","[45, 40, 42, 44]",4
27970108,"17,36,26,41,28,14,21,16,40,48,8","[17, 36, 26, 41, 28, 14, 21, 16, 40, 48, 8]",11
87050059,"16,44,1,41,14,46,42,13,24,32,21,10,37,20,3,36,2","[16, 44, 1, 41, 14, 46, 42, 13, 24, 32, 21, 10, 37, 20, 3, 36, 2]",17
82858474,"38,47,6,14,16,37","[38, 47, 6, 14, 16, 37]",6
48442306,"11,6,23,8,48,34,42,45,10,33,47","[11, 6, 23, 8, 48, 34, 42, 45, 10, 33, 47]",11
47317826,"20,8,18,30,42,45,39,37,43,38,10,9,7","[20, 8, 18, 30, 42, 45, 39, 37, 43, 38, 10, 9, 7]",13
79517439,"35,32,25,5,9,19,29,12","[35, 32, 25, 5, 9, 19, 29, 12]",8
29114652,"13,20,2,39","[13, 20, 2, 39]",4
22121533,"29,16,8,2,32,41,6,28,27,46,19","[29, 16, 8, 2, 32, 41, 6, 28, 27, 46, 19]",11
24437803,"6,1,27,2,42,45,10,48,8,15,31,7,28,4","[6, 1, 27, 2, 42, 45, 10, 48, 8, 15, 31, 7, 28, 4]",14
2128450,"23,42,45,39,13,28,1,31,3","[23, 42, 45, 39, 13, 28, 1, 31, 3]",9
43038574,"42,9,43,36,22,28,25,40","[42, 9, 43, 36, 22, 28, 25, 40]",8
13589655,"20,40,22,16,37,34,1,29,19,41,26,17,25,46,45,3","[20, 40, 22, 16, 37, 34, 1, 29, 19, 41, 26, 17, 25, 46, 45, 3]",16
48199991,"6,36,38,27,39","[6, 36, 38, 27, 39]",5
74785448,"39,45,38,43","[39, 45, 38, 43]",4
35880580,"7,33,28,13,1,8,48,12,43,15,25,34,2,4,19,31,27,37","[7, 33, 28, 13, 1, 8, 48, 12, 43, 15, 25, 34, 2, 4, 19, 31, 27, 37]",18
37276900,"7,12,36,22,38,43,23,32,47,17,42,45,44","[7, 12, 36, 22, 38, 43, 23, 32, 47, 17, 42, 45, 44]",13
33225275,"39,15,23,9,20,22,36,47,37,6,38,13","[39, 15, 23, 9, 20, 22, 36, 47, 37, 6, 38, 13]",12
38147436,"21,12,11,2,39,16,35,8,36,38,20,13,37,32","[21, 12, 11, 2, 39, 16, 35, 8, 36, 38, 20, 13, 37, 32]",14
1729237,"1,8,44,38,41,32,18","[1, 8, 44, 38, 41, 32, 18]",7
14503259,"9,21,2,44","[9, 21, 2, 44]",4
3655630,"47,41,39","[47, 41, 39]",3
69919619,"2,39","[2, 39]",2
65892296,"42,44,45","[42, 44, 45]",3
4062983,"6,15,38,7,11,24,30,27,2,44,42,1,32,43,23,14,25,13,37","[6, 15, 38, 7, 11, 24, 30, 27, 2, 44, 42, 1, 32, 43, 23, 14, 25, 13, 37]",19
5098222,"6,18,3,15,25,46,32,2,45,9,38,17,1,21,35,37,34,47","[6, 18, 3, 15, 25, 46, 32, 2, 45, 9, 38, 17, 1, 21, 35, 37, 34, 47]",18
32964199,"39,46,40,32,33,36,25,41,28,12,18,6,22","[39, 46, 40, 32, 33, 36, 25, 41, 28, 12, 18, 6, 22]",13
88494887,"14,43,38,25,20","[14, 43, 38, 25, 20]",5
92021469,"27,21,31,20,47,10,2,45","[27, 21, 31, 20, 47, 10, 2, 45]",8
17920434,"1,6,43,10","[1, 6, 43, 10]",4
49160720,"2,18,21","[2, 18, 21]",3
69700040,32,[32],1
33642312,"20,5,23","[20, 5, 23]",3
8009815,"14,45,26,37,40,19,28,48,44,42,2,13","[14, 45, 26, 37, 40, 19, 28, 48, 44, 42, 2, 13]",12
43637489,"33,41,28,35,12,15,3,20,37,31,1,45","[33, 41, 28, 35, 12, 15, 3, 20, 37, 31, 1, 45]",12
12294061,"29,11,31,7,8,14,21,2,22,44,30,26","[29, 11, 31, 7, 8, 14, 21, 2, 22, 44, 30, 26]",12
66325314,"8,23","[8, 23]",2
40524663,"34,32,19,8,45,20,44,43,23,28,18,3,38,9,13","[34, 32, 19, 8, 45, 20, 44, 43, 23, 28, 18, 3, 38, 9, 13]",15
96367305,"37,31,25,14","[37, 31, 25, 14]",4
42922848,"16,23,20,28,8,3","[16, 23, 20, 28, 8, 3]",6
47001380,"38,13,40,46,25,20","[38, 13, 40, 46, 25, 20]",6
72217346,"19,37","[19, 37]",2
53231618,"42,36,6,43,29,9,23,1,2,41,38","[42, 36, 6, 43, 29, 9, 23, 1, 2, 41, 38]",11
28996236,"47,18,22,16,20","[47, 18, 22, 16, 20]",5
42167315,"22,26,37,48,8,32,34,33,35,17,21,11","[22, 26, 37, 48, 8, 32, 34, 33, 35, 17, 21, 11]",12
64799858,"17,47,16,14,8,6,31","[17, 47, 16, 14, 8, 6, 31]",7
92618907,12,[12],1
71298332,"47,41,44,38,25,46","[47, 41, 44, 38, 25, 46]",6
50933846,17,[17],1
74425378,"40,43,38,46,22,9,23,39,31,16,44,35","[40, 43, 38, 46, 22, 9, 23, 39, 31, 16, 44, 35]",12
33025703,"15,33,7,23","[15, 33, 7, 23]",4
18518449,"2,13","[2, 13]",2
11623219,"33,17,6,3,27,45,20","[33, 17, 6, 3, 27, 45, 20]",7
98968082,"3,24,18,47,45,22,9","[3, 24, 18, 47, 45, 22, 9]",7
75552869,"3,9,23,47,6,7","[3, 9, 23, 47, 6, 7]",6
14403566,"22,10,45","[22, 10, 45]",3
59650489,"1,20,3,4,18,2,38","[1, 20, 3, 4, 18, 2, 38]",7
58505050,"3,36,1,34,25","[3, 36, 1, 34, 25]",5
82010710,"9,14,48,16,1,23,38,39","[9, 14, 48, 16, 1, 23, 38, 39]",8
58146790,"41,25,28,9,10,34,16,14,17,47,43,27,21","[41, 25, 28, 9, 10, 34, 16, 14, 17, 47, 43, 27, 21]",13
88202228,"3,2,44,42,25,46,13","[3, 2, 44, 42, 25, 46, 13]",7
50492282,"45,2,10","[45, 2, 10]",3
72042597,45,[45],1
42518563,"40,17,34,13,39,37,29,7,25,32,20","[40, 17, 34, 13, 39, 37, 29, 7, 25, 32, 20]",11
84270562,"15,20,32,1,45","[15, 20, 32, 1, 45]",5
74971127,"22,7,46,43,32,20,29,14","[22, 7, 46, 43, 32, 20, 29, 14]",8
97131704,"46,32,36,14,42,39","[46, 32, 36, 14, 42, 39]",6
6823430,"34,37,33","[34, 37, 33]",3
94111238,"29,30,45,3,9,38","[29, 30, 45, 3, 9, 38]",6
39984269,"44,42,19,47,6,20,40,2,25","[44, 42, 19, 47, 6, 20, 40, 2, 25]",9
76089499,"48,8,21,16,14,20,2,17,23","[48, 8, 21, 16, 14, 20, 2, 17, 23]",9
5399269,"47,32,28,26,40,23,9,43,2","[47, 32, 28, 26, 40, 23, 9, 43, 2]",9
74369116,"41,24,38,48","[41, 24, 38, 48]",4
20742210,"24,36,1,3,42","[24, 36, 1, 3, 42]",5
71752305,"36,22","[36, 22]",2
97664095,"46,18,5,11,25,38,43,48,10,42,40,27,44,41","[46, 18, 5, 11, 25, 38, 43, 48, 10, 42, 40, 27, 44, 41]",14
83337768,22,[22],1
37379514,"17,43","[17, 43]",2
2714514,"17,34,7,2,13,46,47","[17, 34, 7, 2, 13, 46, 47]",7
78407020,"13,39,1,34,3,31,22,45","[13, 39, 1, 34, 3, 31, 22, 45]",8
56647345,"21,47,17,5,1,44,18,2,10","[21, 47, 17, 5, 1, 44, 18, 2, 10]",9
19873529,"14,1","[14, 1]",2
27673835,"35,2,34,12,19,26,33,15,3,23,40,32,20","[35, 2, 34, 12, 19, 26, 33, 15, 3, 23, 40, 32, 20]",13
92968898,"6,3,29,19,46","[6, 3, 29, 19, 46]",5
39476344,"23,26,41,2,45,42,17,47,6,46,32,40,14","[23, 26, 41, 2, 45, 42, 17, 47, 6, 46, 32, 40, 14]",13
13422617,"16,28,26,2,13,39,17,6,45,42,40","[16, 28, 26, 2, 13, 39, 17, 6, 45, 42, 40]",11
39456972,41,[41],1
10899153,"30,4,47,6","[30, 4, 47, 6]",4
58337722,"47,40,4,39,28,17","[47, 40, 4, 39, 28, 17]",6
2774112,"1,23,5,2,42,44","[1, 23, 5, 2, 42, 44]",6
8660914,"37,34,19,10,1,14,4","[37, 34, 19, 10, 1, 14, 4]",7
43574137,"12,41,25,20,40,46,2,18,45,42,30,3,36,47,15,9","[12, 41, 25, 20, 40, 46, 2, 18, 45, 42, 30, 3, 36, 47, 15, 9]",16
65801103,"26,41,30,25,32,17,48,22,29,37,2,6,39","[26, 41, 30, 25, 32, 17, 48, 22, 29, 37, 2, 6, 39]",13
95651700,"13,6,30,48,42,12,24","[13, 6, 30, 48, 42, 12, 24]",7
29193701,"43,9,38,32,2,15,26,17,8,3","[43, 9, 38, 32, 2, 15, 26, 17, 8, 3]",10
92362140,"29,22,20,39,26,40","[29, 22, 20, 39, 26, 40]",6
4864239,"23,10,35,17","[23, 10, 35, 17]",4
75222231,"38,43,1","[38, 43, 1]",3
52534972,"27,37,42,46,40,20,10,29","[27, 37, 42, 46, 40, 20, 10, 29]",8
6747216,"17,2,10,34,27,46,29","[17, 2, 10, 34, 27, 46, 29]",7
66723,"20,2,34,32,25","[20, 2, 34, 32, 25]",5
29430588,"20,40,25,18,44,2,3,1,13,17","[20, 40, 25, 18, 44, 2, 3, 1, 13, 17]",10
26156953,27,[27],1
93831732,"17,39,9,3","[17, 39, 9, 3]",4
13653452,"39,5,42,38,22,27,31,45,43,26,12,19,20,14,6,41","[39, 5, 42, 38, 22, 27, 31, 45, 43, 26, 12, 19, 20, 14, 6, 41]",16
80511055,"17,39,19,3,6","[17, 39, 19, 3, 6]",5
26013784,"41,26,6,45,2,10,43,42,25","[41, 26, 6, 45, 2, 10, 43, 42, 25]",9
80553801,"22,3,47,41,26,16,44,36,20,17","[22, 3, 47, 41, 26, 16, 44, 36, 20, 17]",10
33506686,"37,43,27,32,39","[37, 43, 27, 32, 39]",5
6438293,"17,2,10,44,39,24,1,7,13,27,22,8","[17, 2, 10, 44, 39, 24, 1, 7, 13, 27, 22, 8]",12
20228253,"1,44,19","[1, 44, 19]",3
18380637,"19,25,32,9,23,3,46","[19, 25, 32, 9, 23, 3, 46]",7
44978859,"20,19,3,46,40,1,2","[20, 19, 3, 46, 40, 1, 2]",7
76178219,"46,6,35,45,3,39,42,10,23","[46, 6, 35, 45, 3, 39, 42, 10, 23]",9
29206018,"4,1,17,43,23,38,9,41","[4, 1, 17, 43, 23, 38, 9, 41]",8
43641793,"45,17,23,32,27,9","[45, 17, 23, 32, 27, 9]",6
90360117,"8,48,6,16,40,22,7,32,25","[8, 48, 6, 16, 40, 22, 7, 32, 25]",9
36952522,"1,2,19,40,26,46,3,10,36,22,25,45,30,31,27,43,9","[1, 2, 19, 40, 26, 46, 3, 10, 36, 22, 25, 45, 30, 31, 27, 43, 9]",17
61930707,"10,42,2,48,14,44","[10, 42, 2, 48, 14, 44]",6
82756024,"16,13","[16, 13]",2
16812622,"13,2,3,20,32,21,45","[13, 2, 3, 20, 32, 21, 45]",7
30141160,"45,46,40,32,25,17,1,38,23,18","[45, 46, 40, 32, 25, 17, 1, 38, 23, 18]",10
98790129,"32,25,16,21,37,43,36,39,13,22,48","[32, 25, 16, 21, 37, 43, 36, 39, 13, 22, 48]",11
75346374,"46,11,43,25,26,42,17,22","[46, 11, 43, 25, 26, 42, 17, 22]",8
78623250,"37,13,45,2,6,47,17,19,12,39","[37, 13, 45, 2, 6, 47, 17, 19, 12, 39]",10
22312958,"21,34,13,19","[21, 34, 13, 19]",4
98889193,"9,17,43,38,34,13,3,47,8,40,32,1,18,22","[9, 17, 43, 38, 34, 13, 3, 47, 8, 40, 32, 1, 18, 22]",14
39167090,"32,18,21","[32, 18, 21]",3
21589111,"17,25,13,32,46,2,9,39,10,45,44,3","[17, 25, 13, 32, 46, 2, 9, 39, 10, 45, 44, 3]",12
99083828,"44,37,39","[44, 37, 39]",3
63822934,"47,17,6,26,37,25,40,32","[47, 17, 6, 26, 37, 25, 40, 32]",8
49779030,"2,37,31,20,4,41,42,26,28","[2, 37, 31, 20, 4, 41, 42, 26, 28]",9
36812025,"40,46,20,4","[40, 46, 20, 4]",4
60700969,"42,45,44,25,2,4,48,13,43,3,28,32","[42, 45, 44, 25, 2, 4, 48, 13, 43, 3, 28, 32]",12
21607363,"11,30,1,3,2,37,39,21,48,17,6","[11, 30, 1, 3, 2, 37, 39, 21, 48, 17, 6]",11
79748489,"7,24,39,15,5,16,45,10,19,14,44,43,18","[7, 24, 39, 15, 5, 16, 45, 10, 19, 14, 44, 43, 18]",13
87899229,"47,6,13","[47, 6, 13]",3
86300516,"6,47,15,17,44","[6, 47, 15, 17, 44]",5
82703931,"42,9,14,26,23,38,43,8,20,24,27,18,30,45,2,46,3","[42, 9, 14, 26, 23, 38, 43, 8, 20, 24, 27, 18, 30, 45, 2, 46, 3]",17
95723476,"39,37,2,16,13,27,19,15,38,43","[39, 37, 2, 16, 13, 27, 19, 15, 38, 43]",10
75984309,"2,7,23,20,32,1,13,37,30,31,28,33","[2, 7, 23, 20, 32, 1, 13, 37, 30, 31, 28, 33]",12
90682457,"25,37,10,42,44,6,32,20,40,43,13,28,29,1,31","[25, 37, 10, 42, 44, 6, 32, 20, 40, 43, 13, 28, 29, 1, 31]",15
76426882,"23,31,10,45,35,38,44,25,2,43","[23, 31, 10, 45, 35, 38, 44, 25, 2, 43]",10
53388377,"13,34","[13, 34]",2
33804392,"25,16,39,44,22,21,14,20","[25, 16, 39, 44, 22, 21, 14, 20]",8
39918358,"28,26,1,21,3,27,24,13,47,46,23,43","[28, 26, 1, 21, 3, 27, 24, 13, 47, 46, 23, 43]",12
12907202,"22,1","[22, 1]",2
35444526,"41,28,17,20,47,2,16,46,32,40,45","[41, 28, 17, 20, 47, 2, 16, 46, 32, 40, 45]",11
27201635,"2,10,45,44,42,32","[2, 10, 45, 44, 42, 32]",6
45761959,"17,42,12,48,1","[17, 42, 12, 48, 1]",5
23445394,"28,19,41,32,10,30,36,34,39,42,2,13,37","[28, 19, 41, 32, 10, 30, 36, 34, 39, 42, 2, 13, 37]",13
57979422,2,[2],1
51727683,"26,34,28,16,14,40,32","[26, 34, 28, 16, 14, 40, 32]",7
38336224,"38,9,39,11,45,5,1,40,20,32,18,35","[38, 9, 39, 11, 45, 5, 1, 40, 20, 32, 18, 35]",12
96009026,"12,18,36,26,40,27,42,2","[12, 18, 36, 26, 40, 27, 42, 2]",8
80481858,"17,5,42,10","[17, 5, 42, 10]",4
88731841,"12,23,2,24,8","[12, 23, 2, 24, 8]",5
89150770,"3,23,34,45,8,21,30,5,44,2,42","[3, 23, 34, 45, 8, 21, 30, 5, 44, 2, 42]",11
36661358,"25,40,31,23,38,15,9","[25, 40, 31, 23, 38, 15, 9]",7
60346428,"2,39,37,43,38,27,3,40","[2, 39, 37, 43, 38, 27, 3, 40]",8
70284051,"28,8,14,42,25","[28, 8, 14, 42, 25]",5
5624387,"30,1,20,26,3,10,44","[30, 1, 20, 26, 3, 10, 44]",7
85628493,"2,22","[2, 22]",2
98092107,"18,10,37,6,1,3,17","[18, 10, 37, 6, 1, 3, 17]",7
27703776,31,[31],1
50551893,"26,11,35,5,45,20,32","[26, 11, 35, 5, 45, 20, 32]",7
93702046,"3,40,43,8,21,11,37","[3, 40, 43, 8, 21, 11, 37]",7
42811383,"27,28,33","[27, 28, 33]",3
91910502,"45,43,3,6,10,2,46,32,40,44,8,21","[45, 43, 3, 6, 10, 2, 46, 32, 40, 44, 8, 21]",12
50541064,"47,23,37,32,48,27,18,34,16,39,42,1,10","[47, 23, 37, 32, 48, 27, 18, 34, 16, 39, 42, 1, 10]",13
2952580,"38,7,18,15,2,42,44,47,36,17,26,33,43,23,41","[38, 7, 18, 15, 2, 42, 44, 47, 36, 17, 26, 33, 43, 23, 41]",15
9536600,"39,37,21","[39, 37, 21]",3
33667975,"14,46,25,40,10,13","[14, 46, 25, 40, 10, 13]",6
71098259,"30,13,34,47,33,25,46,16,43,20,23","[30, 13, 34, 47, 33, 25, 46, 16, 43, 20, 23]",11
74374614,"20,1,30","[20, 1, 30]",3
27796011,"47,6,34,18,31,16,27,44,2","[47, 6, 34, 18, 31, 16, 27, 44, 2]",9
45160321,"26,4,3,34,37,43,23,6","[26, 4, 3, 34, 37, 43, 23, 6]",8
61260840,"2,45,14,28,36,25,31,8","[2, 45, 14, 28, 36, 25, 31, 8]",8
89587201,"1,35,44,3,41,37,34,45,46","[1, 35, 44, 3, 41, 37, 34, 45, 46]",9
69429108,"19,43","[19, 43]",2
7423063,"6,26,9","[6, 26, 9]",3
88590442,"26,10,17,1","[26, 10, 17, 1]",4
44219017,"45,25,32,46,40,41,44","[45, 25, 32, 46, 40, 41, 44]",7
40511985,"45,37,39,4,47,26,18","[45, 37, 39, 4, 47, 26, 18]",7
92769082,"9,43","[9, 43]",2
43391598,"33,6,42,2,44,45,21","[33, 6, 42, 2, 44, 45, 21]",7
51551192,"10,36,35,11,1,26,27,47,40,20,2,19,14,4,32,23,24","[10, 36, 35, 11, 1, 26, 27, 47, 40, 20, 2, 19, 14, 4, 32, 23, 24]",17
4401044,"6,48,22,2,47,33,15,28,37,13,34,38,20,43,23,40,39,14,8","[6, 48, 22, 2, 47, 33, 15, 28, 37, 13, 34, 38, 20, 43, 23, 40, 39, 14, 8]",19
46216070,"11,6,42,45,24","[11, 6, 42, 45, 24]",5
94921028,"46,2,36,35,22,17","[46, 2, 36, 35, 22, 17]",6
92934707,"47,2,45,43,39,10","[47, 2, 45, 43, 39, 10]",6
68838171,"12,36,14,9,40,32,16,34,37,31,20,13,30","[12, 36, 14, 9, 40, 32, 16, 34, 37, 31, 20, 13, 30]",13
75243463,"10,42,48,40,20,38,44,45,2","[10, 42, 48, 40, 20, 38, 44, 45, 2]",9
83593234,"43,47,39,34","[43, 47, 39, 34]",4
56128242,"17,47,34,37,25,46,40,2,6,45,10","[17, 47, 34, 37, 25, 46, 40, 2, 6, 45, 10]",11
64093752,"27,34,47,12,35,48","[27, 34, 47, 12, 35, 48]",6
72173050,21,[21],1
34366141,"13,39,46,16,18,45,21,25,1,3,40,20,9,44,30","[13, 39, 46, 16, 18, 45, 21, 25, 1, 3, 40, 20, 9, 44, 30]",15
89256375,"44,43,38,6,37,13,8,21,14","[44, 43, 38, 6, 37, 13, 8, 21, 14]",9
5882724,47,[47],1
12330372,"45,44,42,6,48","[45, 44, 42, 6, 48]",5
84316024,"37,27,32,43,41,26,20","[37, 27, 32, 43, 41, 26, 20]",7
51377054,"17,12,9,43","[17, 12, 9, 43]",4
88467625,"32,9,40,21,8,38,18","[32, 9, 40, 21, 8, 38, 18]",7
74006740,"47,17,6,28,25,32,38,24","[47, 17, 6, 28, 25, 32, 38, 24]",8
73132500,22,[22],1
94685502,"18,36,20,32,25,26,3,1","[18, 36, 20, 32, 25, 26, 3, 1]",8
23283896,"32,43,38,37,25,46,40,17,9,2,47,21,8","[32, 43, 38, 37, 25, 46, 40, 17, 9, 2, 47, 21, 8]",13
47049582,"25,46,6,20,32,13","[25, 46, 6, 20, 32, 13]",6
13732404,29,[29],1
35340614,"2,1,43,9,23,38,21,35,18,26,6,7,27","[2, 1, 43, 9, 23, 38, 21, 35, 18, 26, 6, 7, 27]",13
22901924,"48,9,21,35,1,6","[48, 9, 21, 35, 1, 6]",6
88629192,"21,1,17,13,24,9,30,43,23,38,47,14","[21, 1, 17, 13, 24, 9, 30, 43, 23, 38, 47, 14]",12
50443812,"47,17,34,36,8,16,14,28","[47, 17, 34, 36, 8, 16, 14, 28]",8
73562710,"33,48,14","[33, 48, 14]",3
55450455,"39,16","[39, 16]",2
28500852,"41,22","[41, 22]",2
20334393,"36,4,2,23,20,38,9,43,44,3,14,32,31,5,46,37,18","[36, 4, 2, 23, 20, 38, 9, 43, 44, 3, 14, 32, 31, 5, 46, 37, 18]",17
58974500,"23,47,16,8,6,2,12,42,10,45,11,26,32","[23, 47, 16, 8, 6, 2, 12, 42, 10, 45, 11, 26, 32]",13
37149255,"19,17,3,4,39","[19, 17, 3, 4, 39]",5
14911930,"3,47,13,39,6","[3, 47, 13, 39, 6]",5
64920519,"2,45,44,17,16","[2, 45, 44, 17, 16]",5
75354119,"44,2,42,30,10","[44, 2, 42, 30, 10]",5
88947756,"28,39,41,37,10,23,16,32","[28, 39, 41, 37, 10, 23, 16, 32]",8
23368596,"1,41,8,48,47","[1, 41, 8, 48, 47]",5
49819178,"22,42,44,10,40,2,13,37,41","[22, 42, 44, 10, 40, 2, 13, 37, 41]",9
67125291,"27,42,2,9","[27, 42, 2, 9]",4
48614713,"6,36,31,48","[6, 36, 31, 48]",4
52234385,"23,18,33,7,17,15,11,21,25,30","[23, 18, 33, 7, 17, 15, 11, 21, 25, 30]",10
8008715,"39,36,2,17","[39, 36, 2, 17]",4
85056821,"15,23,9,47,43,42","[15, 23, 9, 47, 43, 42]",6
83145675,"29,32,20,2,1,22","[29, 32, 20, 2, 1, 22]",6
28311542,"2,34,32,20,25,42,23,1,43,44","[2, 34, 32, 20, 25, 42, 23, 1, 43, 44]",10
39035979,"36,34,13,21","[36, 34, 13, 21]",4
78180185,"43,23,44,42,9,2,3,32,40,25,19,6,20,17","[43, 23, 44, 42, 9, 2, 3, 32, 40, 25, 19, 6, 20, 17]",14
50122553,"32,2,43,9,5,27,17,36,44,10,45,1","[32, 2, 43, 9, 5, 27, 17, 36, 44, 10, 45, 1]",12
4647831,"20,40,21,16,48,25,9,28,41","[20, 40, 21, 16, 48, 25, 9, 28, 41]",9
30794315,"32,25,6,13,28,37,20,1,34,47,39","[32, 25, 6, 13, 28, 37, 20, 1, 34, 47, 39]",11
27673835,"36,42,20,1,44,13,34,17,40,2","[36, 42, 20, 1, 44, 13, 34, 17, 40, 2]",10
89251131,"38,28,47,1,34,48,16,36,44,10,41,46,17,6,39,2,42,32","[38, 28, 47, 1, 34, 48, 16, 36, 44, 10, 41, 46, 17, 6, 39, 2, 42, 32]",18
11108033,"22,36,30,43,13,35","[22, 36, 30, 43, 13, 35]",6
14453721,"23,32,40,25,43,27,3,18","[23, 32, 40, 25, 43, 27, 3, 18]",8
98001434,"33,30,6,25,46","[33, 30, 6, 25, 46]",5
29610090,"34,44,32,25,42,2,17,27,13,46,23","[34, 44, 32, 25, 42, 2, 17, 27, 13, 46, 23]",11
61978672,"13,37,34,9,11,29,12","[13, 37, 34, 9, 11, 29, 12]",7
47620363,"7,24,48,1,46,34,2,38,17,9,31","[7, 24, 48, 1, 46, 34, 2, 38, 17, 9, 31]",11
73719377,"37,34,39,13,6,47,17,40,32,26","[37, 34, 39, 13, 6, 47, 17, 40, 32, 26]",10
7748894,"23,43,38,17,25,40,5,42","[23, 43, 38, 17, 25, 40, 5, 42]",8
15574579,"34,41,23,11,2,1,27,9,18,32,6,25,16,48,4,17","[34, 41, 23, 11, 2, 1, 27, 9, 18, 32, 6, 25, 16, 48, 4, 17]",16
10886516,"25,42,2,46,20,37,34,10,45,43,14,21","[25, 42, 2, 46, 20, 37, 34, 10, 45, 43, 14, 21]",12
85006556,"10,48,20,33,3,45,37,19,46,2,43","[10, 48, 20, 33, 3, 45, 37, 19, 46, 2, 43]",11
7671935,"44,29,48,19,28,37,26,40","[44, 29, 48, 19, 28, 37, 26, 40]",8
83798092,"47,17,10,2,13,34,25,22,14","[47, 17, 10, 2, 13, 34, 25, 22, 14]",9
20444076,"42,44,10,46,45,25,7,36","[42, 44, 10, 46, 45, 25, 7, 36]",8
60310972,"15,45,2","[15, 45, 2]",3
19608416,"25,40,28,41,19,9,18,27,46,12,35","[25, 40, 28, 41, 19, 9, 18, 27, 46, 12, 35]",11
84276914,"16,39,10,42,2,11,27,20,48,13,34,37","[16, 39, 10, 42, 2, 11, 27, 20, 48, 13, 34, 37]",12
55205717,"37,27,18,35,22,32,15","[37, 27, 18, 35, 22, 32, 15]",7
39592034,"17,2,9,46,45,18,21,47,32,40","[17, 2, 9, 46, 45, 18, 21, 47, 32, 40]",10
72287357,"32,45,29,41,25,14,28,10,13,4,26","[32, 45, 29, 41, 25, 14, 28, 10, 13, 4, 26]",11
39013130,"8,21,48,4,5,1,42,44","[8, 21, 48, 4, 5, 1, 42, 44]",8
61597861,37,[37],1
5706225,"42,10,26,39,22,13,16","[42, 10, 26, 39, 22, 13, 16]",7
88192303,"26,28,1,43,23,9,41,17,45,44,19,25,18","[26, 28, 1, 43, 23, 9, 41, 17, 45, 44, 19, 25, 18]",13
17992695,"13,46,14,2,41,32,25,37,34,39,9,20,40,44,23","[13, 46, 14, 2, 41, 32, 25, 37, 34, 39, 9, 20, 40, 44, 23]",15
74380012,"48,2,44,42,40,20,41,22,16","[48, 2, 44, 42, 40, 20, 41, 22, 16]",9
47969232,"25,2,38,7,44","[25, 2, 38, 7, 44]",5
83734978,"20,32,40","[20, 32, 40]",3
63927183,"17,30,18,42,20,2,34","[17, 30, 18, 42, 20, 2, 34]",7
94628656,"21,7,46,3,45,10","[21, 7, 46, 3, 45, 10]",6
57815304,"25,40,32,14,16","[25, 40, 32, 14, 16]",5
31756541,"4,1,23,9,16,44,21,33,19,46,47","[4, 1, 23, 9, 16, 44, 21, 33, 19, 46, 47]",11
25488892,"1,32,46,6,47,18,16,48,8,21,33,2,15,17,23","[1, 32, 46, 6, 47, 18, 16, 48, 8, 21, 33, 2, 15, 17, 23]",15
20479918,"18,1,28,12,38,9,23,40,32","[18, 1, 28, 12, 38, 9, 23, 40, 32]",9
83755187,30,[30],1
65477147,"43,39,34,44,6","[43, 39, 34, 44, 6]",5
93843639,"45,17,15,23,27,39,28,41,37,33","[45, 17, 15, 23, 27, 39, 28, 41, 37, 33]",10
